    85.10414690 +2.709833983411268E+001 +0.000000000000000E+000 +3.959644452122127E-001 +1.118027549756889E+000 +4.098047059811099E+000 +4.964982336303978E+000 +4.095301701105441E+000 +3.923686182898580E+000 +2.644571836729226E+000 +1.567569071912181E+000 +9.799002614902319E-001 +8.508654973409054E-001 +4.212053725731240E-001 +3.693286292906706E-001 +2.535966283084603E-001 +1.729366331300498E-001 +1.764073914159945E-001 +1.463696809740297E-001 +1.203330861929828E-001 +1.158588392665623E-001 +1.065433209725194E-001 +8.860079915298659E-002 +8.329651080586893E-002 +7.613782711257758E-002 +7.688006407540891E-002 +6.796677682152356E-002 +6.837066382056628E-002 +5.979913883597610E-002 +5.579252880262793E-002
    85.20414690 +2.717628198026455E+001 +0.000000000000000E+000 +3.940646509490494E-001 +1.114262182423469E+000 +4.100384178364372E+000 +4.966445141743082E+000 +4.093016334496234E+000 +3.927982935130548E+000 +2.661686138686474E+000 +1.573691974705858E+000 +9.958594996151390E-001 +8.799300944982894E-001 +4.333611837347113E-001 +3.694454373100405E-001 +2.577275594797125E-001 +1.709198178262307E-001 +1.774951024099177E-001 +1.443084508782919E-001 +1.237832851032356E-001 +1.151121959235736E-001 +1.035368786128706E-001 +8.689785246866688E-002 +8.598327730189459E-002 +7.537636015533722E-002 +7.695120174098825E-002 +6.605530824707673E-002 +6.750584068665393E-002 +5.919536144993520E-002 +5.530373632290176E-002
    85.30414690 +2.715172042423066E+001 +0.000000000000000E+000 +3.924304960356026E-001 +1.109618221052336E+000 +4.101226780345956E+000 +4.960392049956083E+000 +4.081423060454602E+000 +3.911909267612737E+000 +2.669947908688997E+000 +1.579923630409900E+000 +9.944302315495603E-001 +8.959192264329030E-001 +4.396540250615830E-001 +3.630969556290605E-001 +2.581025599792410E-001 +1.677439614649980E-001 +1.770570178589373E-001 +1.406529980833064E-001 +1.268535216397995E-001 +1.137766219896083E-001 +9.970375631533562E-002 +8.702950175527172E-002 +8.635616498409474E-002 +7.523512459619631E-002 +7.639181792391944E-002 +6.505409138154684E-002 +6.572329870748884E-002 +5.791940620588490E-002 +5.414872811571291E-002
    85.40414690 +2.714817980619186E+001 +0.000000000000000E+000 +3.928647008428884E-001 +1.106511107593178E+000 +4.095774336923410E+000 +4.939736244694637E+000 +4.076336197219899E+000 +3.915013682514503E+000 +2.684809466264388E+000 +1.590330630399320E+000 +1.004073838608786E+000 +9.035521250154139E-001 +4.436166336075378E-001 +3.601565662047485E-001 +2.556679490904352E-001 +1.670354494964544E-001 +1.756724311827908E-001 +1.369751153195572E-001 +1.275925484010428E-001 +1.121394179291112E-001 +9.628677907793672E-002 +8.701439545163717E-002 +8.541908621871050E-002 +7.551089928960023E-002 +7.601872921262878E-002 +6.406708032900227E-002 +6.393297061108250E-002 +5.707596818323638E-002 +5.499545650992344E-002
    85.50414690 +2.708264435883560E+001 +0.000000000000000E+000 +3.911721018007221E-001 +1.102959636314999E+000 +4.103719800632949E+000 +4.903609884337945E+000 +4.071579631590478E+000 +3.909149191357514E+000 +2.690413739474470E+000 +1.583650456662600E+000 +1.006735718416405E+000 +9.092851479328214E-001 +4.512710161997187E-001 +3.542647567613896E-001 +2.536953030552348E-001 +1.664225652623986E-001 +1.717999021592917E-001 +1.316523709205046E-001 +1.246532424308221E-001 +1.099699841726569E-001 +9.258545403271382E-002 +8.546060785944995E-002 +8.270766009641349E-002 +7.487825380464994E-002 +7.610270803785270E-002 +6.182633916043873E-002 +6.262229806816742E-002 +5.567150958340104E-002 +5.478507870959710E-002
    85.60414690 +2.699126368623192E+001 +0.000000000000000E+000 +3.884041713695441E-001 +1.098259195738135E+000 +4.105931675138615E+000 +4.869844209284468E+000 +4.053914167658435E+000 +3.887914750971655E+000 +2.694606742105963E+000 +1.581917844975977E+000 +1.013812991452658E+000 +9.083505530396082E-001 +4.565386265330456E-001 +3.495398880249301E-001 +2.518931918241930E-001 +1.640339881199652E-001 +1.693398305777801E-001 +1.298599424527651E-001 +1.233550154532506E-001 +1.087460558983001E-001 +9.115876531784473E-002 +8.576747980749580E-002 +7.918449776945816E-002 +7.350289398639777E-002 +7.554677175335292E-002 +5.997363855587896E-002 +6.212796010761674E-002 +5.422304442270287E-002 +5.351579389187990E-002
    85.70414690 +2.684530770687614E+001 +0.000000000000000E+000 +3.869556211426720E-001 +1.091748893212144E+000 +4.098432119104513E+000 +4.837356242060594E+000 +4.031478196721025E+000 +3.854869207119386E+000 +2.699078138055378E+000 +1.580048247609046E+000 +1.009320751088448E+000 +9.035148208470871E-001 +4.612548162147204E-001 +3.462561796789713E-001 +2.467054523050136E-001 +1.602355287699273E-001 +1.653545907233702E-001 +1.282033777651608E-001 +1.200689421642596E-001 +1.045104427836588E-001 +8.843196564589036E-002 +8.588133577637128E-002 +7.544897474461165E-002 +7.184248360449717E-002 +7.447902333685552E-002 +5.819250391317220E-002 +6.124040938770722E-002 +5.258147959226313E-002 +5.181796350939583E-002
    85.80414690 +2.667443733491861E+001 +0.000000000000000E+000 +3.851206621561660E-001 +1.084571186438125E+000 +4.089859009176902E+000 +4.778062851662235E+000 +4.013698798686336E+000 +3.803776115528571E+000 +2.696596539203997E+000 +1.576025019466383E+000 +1.005521570264639E+000 +9.041673307037453E-001 +4.683535348790535E-001 +3.416528164868813E-001 +2.448139356053268E-001 +1.574346407124988E-001 +1.637458126665466E-001 +1.287470371877191E-001 +1.178021011028388E-001 +1.031363731158923E-001 +8.811206102958261E-002 +8.679084908975110E-002 +7.421014353900390E-002 +7.016008926562974E-002 +7.328778401645028E-002 +5.703684090215986E-002 +6.011597815832573E-002 +5.149692387399656E-002 +5.014132999985937E-002
    85.90414690 +2.659453905590407E+001 +0.000000000000000E+000 +3.823856563843694E-001 +1.081470109584249E+000 +4.090682774188605E+000 +4.728087854972367E+000 +4.015508306833001E+000 +3.787834133236149E+000 +2.714312345724970E+000 +1.565454764519802E+000 +1.007518199590995E+000 +8.998518112954788E-001 +4.730679882332902E-001 +3.401615670902656E-001 +2.429491332224554E-001 +1.562218174438330E-001 +1.600555743371540E-001 +1.291521671776100E-001 +1.145510277374848E-001 +1.019963029700233E-001 +8.756339082161632E-002 +8.496644869622270E-002 +7.376277677754929E-002 +6.852955725460923E-002 +7.245634378271049E-002 +5.630158201842484E-002 +5.942114438805832E-002 +5.135080741605337E-002 +4.892547020672423E-002
    86.00414690 +2.642499971013850E+001 +0.000000000000000E+000 +3.812453153260438E-001 +1.075151499474197E+000 +4.085394316485013E+000 +4.668368775907761E+000 +4.004531879155741E+000 +3.754119876817909E+000 +2.717438508785957E+000 +1.551280382580084E+000 +9.961704372635095E-001 +8.890651719432706E-001 +4.762540970057143E-001 +3.366797784322172E-001 +2.425963644472930E-001 +1.545948928624041E-001 +1.572287771405988E-001 +1.295177965937102E-001 +1.132146427052945E-001 +1.009607851204296E-001 +8.690012313330134E-002 +8.216139925202490E-002 +7.284149901689616E-002 +6.655048270807022E-002 +7.048927855932331E-002 +5.471098598897001E-002 +5.857272102073317E-002 +5.174055807108210E-002 +4.721936434095164E-002
