    85.10408599 +3.344357172217114E+001 +0.000000000000000E+000 +3.625162911987173E-001 +2.357171214138611E+000 +5.258419671266381E+000 +5.818703990205131E+000 +5.747878951082352E+000 +3.788400067511707E+000 +2.462587062346947E+000 +2.053313676710746E+000 +1.492015209835333E+000 +1.008790879453379E+000 +5.796755641380316E-001 +3.910377277929727E-001 +3.569178082906010E-001 +2.709823475922816E-001 +1.898481481860737E-001 +1.732070887384849E-001 +1.588155277863706E-001 +1.459692619943176E-001 +1.208580419190042E-001 +1.038914046213925E-001 +9.860945217072856E-002 +9.287824437902029E-002 +9.517013903006509E-002 +8.491140642075308E-002 +7.943699262570955E-002 +7.904881867879401E-002 +7.251673405724172E-002
    85.20408599 +3.340012441026223E+001 +0.000000000000000E+000 +3.602499580898307E-001 +2.321456196384667E+000 +5.266861578782363E+000 +5.845845588721020E+000 +5.704086005097924E+000 +3.819914731034221E+000 +2.455092258436652E+000 +2.054512762666545E+000 +1.476521868066978E+000 +1.010509599628496E+000 +5.673051433566323E-001 +3.971909806714372E-001 +3.621990764843119E-001 +2.758433291920249E-001 +1.876391770835476E-001 +1.705175632247715E-001 +1.513373804126316E-001 +1.475302600187371E-001 +1.176028580383859E-001 +1.102571198765719E-001 +9.675748566578345E-002 +9.222752746582355E-002 +9.708447932488788E-002 +8.095643799156865E-002 +7.803273943294228E-002 +7.818985899475701E-002 +7.440244611872256E-002
    85.30408599 +3.324910160260426E+001 +0.000000000000000E+000 +3.579376597090990E-001 +2.287237111380618E+000 +5.271794587803563E+000 +5.870824878862349E+000 +5.648858605161357E+000 +3.827570484583425E+000 +2.453121328550063E+000 +2.046537889144355E+000 +1.450484628429679E+000 +1.001678010770568E+000 +5.540184747919392E-001 +3.950229835753915E-001 +3.605618529096077E-001 +2.732294138312882E-001 +1.865427162614073E-001 +1.690498082700534E-001 +1.428985861130155E-001 +1.437755118702121E-001 +1.114157032211080E-001 +1.128252562621336E-001 +9.447313454218169E-002 +9.174786433366154E-002 +9.523834645452886E-002 +7.653230539543437E-002 +7.489634968417237E-002 +7.607233786580919E-002 +7.475577282723356E-002
    85.40408599 +3.306162264550994E+001 +0.000000000000000E+000 +3.582574542859728E-001 +2.256511043922161E+000 +5.266210744337443E+000 +5.885195290433476E+000 +5.566045304277350E+000 +3.820279544822643E+000 +2.463122342760034E+000 +2.035397818613693E+000 +1.430305523272056E+000 +9.989034030266729E-001 +5.418427062744450E-001 +3.972099334859439E-001 +3.547698715266486E-001 +2.688151357747660E-001 +1.893538095542897E-001 +1.624407949899802E-001 +1.378205070141874E-001 +1.392907702190767E-001 +1.073667829770529E-001 +1.123853886437798E-001 +9.092047468283591E-002 +9.245601057286158E-002 +9.109442410009819E-002 +7.569346801970010E-002 +7.401620674673107E-002 +7.411911803293000E-002 +7.179877314310783E-002
    85.50408599 +3.285244562608435E+001 +0.000000000000000E+000 +3.576889060432537E-001 +2.230374199897242E+000 +5.257667231723673E+000 +5.900955844736051E+000 +5.493163576565973E+000 +3.791144471219622E+000 +2.470679754590407E+000 +2.013332067406691E+000 +1.420376113161493E+000 +9.861988530036464E-001 +5.276642260936245E-001 +4.026404285496022E-001 +3.495175180958796E-001 +2.597795836171134E-001 +1.920580156692629E-001 +1.614517873459591E-001 +1.370790515517046E-001 +1.324035258835700E-001 +1.030786311434046E-001 +1.114247290714829E-001 +8.657081671612142E-002 +9.142495481347804E-002 +8.877720090595438E-002 +7.408473394545285E-002 +7.207250595672222E-002 +7.295806093450989E-002 +6.787883744245188E-002
    85.60408599 +3.263045769413315E+001 +0.000000000000000E+000 +3.574489296311073E-001 +2.200990576144443E+000 +5.254376000243453E+000 +5.890418996321075E+000 +5.431749265148010E+000 +3.773626703407394E+000 +2.470862445891569E+000 +1.989799973880567E+000 +1.390282615539784E+000 +9.718190458391939E-001 +5.308944942468765E-001 +4.053848908165616E-001 +3.408124756852096E-001 +2.561490213563811E-001 +1.901868156969730E-001 +1.593206209371111E-001 +1.399937633783227E-001 +1.290921949948911E-001 +1.017069287642669E-001 +1.067275722776365E-001 +8.355771153888064E-002 +8.890268172375068E-002 +8.514369864259416E-002 +7.290149261293098E-002 +7.142980690172639E-002 +7.287036350219252E-002 +6.400860901024764E-002
    85.70408599 +3.240998886725855E+001 +0.000000000000000E+000 +3.569849701788020E-001 +2.173194889488474E+000 +5.253841339827396E+000 +5.867094512224659E+000 +5.355397835176033E+000 +3.763724287895538E+000 +2.463603406923787E+000 +1.961649377677485E+000 +1.367343741337600E+000 +9.697044714736733E-001 +5.343933338991522E-001 +4.018047950982034E-001 +3.341783868202173E-001 +2.558025856534045E-001 +1.895272893969921E-001 +1.608966094636373E-001 +1.412360723768141E-001 +1.283155682522075E-001 +1.003341021592218E-001 +1.048381204827457E-001 +8.200771510702379E-002 +8.690827712825311E-002 +8.065001949701781E-002 +7.100546682604253E-002 +7.136440241277268E-002 +7.268778340815520E-002 +6.149950707324132E-002
    85.80408599 +3.223134366359265E+001 +0.000000000000000E+000 +3.550751083480888E-001 +2.150685294945794E+000 +5.257934486335935E+000 +5.852566056907400E+000 +5.318744340979017E+000 +3.762640605928462E+000 +2.449511988505106E+000 +1.917086224420679E+000 +1.356899874169608E+000 +9.592984783486481E-001 +5.285147345199759E-001 +4.003593131168543E-001 +3.304010194877388E-001 +2.483934445128546E-001 +1.912128310333549E-001 +1.601842343252297E-001 +1.405263901062899E-001 +1.310893048210874E-001 +1.014664660064544E-001 +1.041288448858381E-001 +8.201298238814947E-002 +8.503774924886581E-002 +7.789854556835279E-002 +6.757306191842603E-002 +7.039127603478243E-002 +7.219461624256823E-002 +5.951639048708773E-002
    85.90408599 +3.209738915617213E+001 +0.000000000000000E+000 +3.541975876716427E-001 +2.133043349664088E+000 +5.262587983681385E+000 +5.841359961586528E+000 +5.267645947568260E+000 +3.755358486671303E+000 +2.446038232767988E+000 +1.902027917895375E+000 +1.343633757913262E+000 +9.558370850480612E-001 +5.258799453959518E-001 +3.955157439626965E-001 +3.351848068905323E-001 +2.411792607591411E-001 +1.921337327098628E-001 +1.620089975408371E-001 +1.387457989604856E-001 +1.337578503514990E-001 +1.012504583374780E-001 +1.008453334525985E-001 +8.398732838298301E-002 +8.306934055157690E-002 +7.540074970684396E-002 +6.340582832961472E-002 +7.245841966520593E-002 +7.255344714284394E-002 +5.828180356408471E-002
    86.00408599 +3.188060599233861E+001 +0.000000000000000E+000 +3.534153690062098E-001 +2.114808412097941E+000 +5.269310406732303E+000 +5.816901693083044E+000 +5.211230832456941E+000 +3.749435364426748E+000 +2.417269353893357E+000 +1.874861893688541E+000 +1.322198292578705E+000 +9.504257411683338E-001 +5.237660579821679E-001 +3.909531316448253E-001 +3.337802748615363E-001 +2.372064637927999E-001 +1.921556883946364E-001 +1.593766602197573E-001 +1.342938290814981E-001 +1.320204061316878E-001 +9.788665597250050E-002 +9.747952888202442E-002 +8.635095619300985E-002 +8.014519956185809E-002 +7.299692668369560E-002 +6.050698810420872E-002 +7.212332478242191E-002 +7.240471381918107E-002 +5.730182709868036E-002
