     0.00000000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000 +0.000000000000000E+000
     0.10000000 +2.667866047007474E-004 +0.000000000000000E+000 +6.150519646115997E-006 +2.276976777183533E-005 +4.495648712574945E-005 +6.640590943082439E-005 +8.138911399724802E-005 +8.627051389761065E-005 +8.013746701627310E-005 +6.454443113734816E-005 +4.267665484722675E-005 +1.832941451505250E-005 -4.977278336385304E-006 -2.457646347134335E-005 -3.889262092099428E-005 -4.740182429281522E-005 -5.041540518852709E-005 -4.878949009474309E-005 -4.364052540448116E-005 -3.611642744697407E-005 -2.724410967540323E-005 -1.785206079484120E-005 -8.553064696625372E-006 +2.335480912303955E-007 +8.240397163234128E-006 +1.530747291055959E-005 +2.134488426519071E-005 +2.630754837481741E-005 +3.018174483356419E-005
     0.20000000 +2.533890405209494E-003 +0.000000000000000E+000 +1.325627781940545E-005 +4.935917041833909E-005 +9.845825309091332E-005 +1.479116468087940E-004 +1.863200536373015E-004 +2.065576847097190E-004 +2.069234693946196E-004 +1.904526276058474E-004 +1.630790245097571E-004 +1.315239531411093E-004 +1.015946231007391E-004 +7.722045576835496E-005 +6.022790097361819E-005 +5.065303999323031E-005 +4.732661528718114E-005 +4.849956505064927E-005 +5.235721253278813E-005 +5.735532040758682E-005 +6.237718198628168E-005 +6.674971960155207E-005 +7.017075749957392E-005 +7.259673191419368E-005 +7.412825728121767E-005 +7.491660291363158E-005 +7.510116492889855E-005 +7.477820561993802E-005 +7.399488921425279E-005
     0.30000000 +5.497141018479821E-003 +0.000000000000000E+000 +2.182537073401200E-005 +8.168759930805055E-005 +1.645117604052688E-004 +2.508951586840736E-004 +3.232027555996726E-004 +3.701404965297053E-004 +3.884564023437373E-004 +3.818302207461906E-004 +3.580442716306068E-004 +3.258306392107389E-004 +2.924659179655384E-004 +2.625790829315323E-004 +2.380864704653270E-004 +2.188528187663131E-004 +2.036154966656494E-004 +1.908167902839750E-004 +1.791595751115250E-004 +1.678545133498853E-004 +1.566237304382563E-004 +1.455632104181672E-004 +1.349597295800513E-004 +1.251291527188322E-004 +1.163090697489729E-004 +1.086109866451346E-004 +1.020200065518887E-004 +9.642297168420004E-005 +9.164681996251511E-005
     0.40000000 +7.725304089411308E-003 +0.000000000000000E+000 +3.087144638632047E-005 +1.158689140708648E-004 +2.345442486794338E-004 +3.603757834361119E-004 +4.688499878291110E-004 +5.436660335609904E-004 +5.792060087290240E-004 +5.792348538457322E-004 +5.532229054088426E-004 +5.121762466673227E-004 +4.654626507886601E-004 +4.192781009852786E-004 +3.766089510812125E-004 +3.381032105513406E-004 +3.032047349051571E-004 +2.710908640604547E-004 +2.412145383376476E-004 +2.134634276448230E-004 +1.880623800935497E-004 +1.653690527650450E-004 +1.456796225913410E-004 +1.291077089671655E-004 +1.155503628236135E-004 +1.047224239759747E-004 +9.622673032157696E-005 +8.962874883421025E-005 +8.451415207050328E-005
     0.50000000 +8.954279348351237E-003 +0.000000000000000E+000 +3.897221500057521E-005 +1.464432725663649E-004 +2.970069312933272E-004 +4.573752187958646E-004 +5.962097805635962E-004 +6.919832392283332E-004 +7.364805042190432E-004 +7.336199812613825E-004 +6.950965934364772E-004 +6.351464832135584E-004 +5.663868707664338E-004 +4.976633687744606E-004 +4.338001003623221E-004 +3.765393076366927E-004 +3.258578075878064E-004 +2.810827373556969E-004 +2.415610783242238E-004 +2.068999883310636E-004 +1.769273763257637E-004 +1.515409413476638E-004 +1.305676895475787E-004 +1.136917098531232E-004 +1.004555159503215E-004 +9.031077392378038E-005 +8.268617379192162E-005 +7.704627816022330E-005 +7.292741073363812E-005
     0.60000000 +9.476645762478121E-003 +0.000000000000000E+000 +4.513809717738135E-005 +1.697223542796019E-004 +3.445047419815456E-004 +5.307199552037999E-004 +6.912059739103736E-004 +7.997589481179486E-004 +8.458168371704761E-004 +8.336766978079661E-004 +7.776359595841732E-004 +6.956742854761443E-004 +6.041427957650560E-004 +5.147973904234285E-004 +4.342125935418942E-004 +3.647790089472809E-004 +3.062936106137816E-004 +2.574036738596363E-004 +2.165614877070986E-004 +1.824706830952812E-004 +1.541743138159983E-004 +1.309674317101177E-004 +1.122716822939936E-004 +9.754300846382178E-005 +8.623035894411525E-005 +7.777446436820104E-005 +7.162740029560394E-005 +6.727678099849946E-005 +6.426522692490126E-005
     0.70000000 +9.677565806052814E-003 +0.000000000000000E+000 +4.932287253666207E-005 +1.856418434595353E-004 +3.773016360642179E-004 +5.817694858378361E-004 +7.574499756344324E-004 +8.742279576356592E-004 +9.193828580594031E-004 +8.974471616375653E-004 +8.250744501744836E-004 +7.237371401316695E-004 +6.132515982779637E-004 +5.079516523572178E-004 +4.157528197851966E-004 +3.392457143393012E-004 +2.776318626052311E-004 +2.285688532865706E-004 +1.894568283100812E-004 +1.580975699806287E-004 +1.328792692456358E-004 +1.126975126630494E-004 +9.678326479425773E-005 +8.453869255404877E-005 +7.542259018873519E-005 +6.889175371795159E-005 +6.438862328360029E-005 +6.136010520620883E-005 +5.929171428567164E-005
     0.80000000 +9.874063231727622E-003 +0.000000000000000E+000 +5.217705296723394E-005 +1.967336610786654E-004 +4.008582177953576E-004 +6.197124834119275E-004 +8.083764452097662E-004 +9.332678736459794E-004 +9.793164912179381E-004 +9.507140239190701E-004 +8.657858613643355E-004 +7.488913780796283E-004 +6.228643411660573E-004 +5.043394443916615E-004 +4.024511661814274E-004 +3.199978752969013E-004 +2.556943925550900E-004 +2.063865388115131E-004 +1.686339616812169E-004 +1.395442275484013E-004 +1.170186958593899E-004 +9.965493735834699E-005 +8.651567867527648E-005 +7.689791177499404E-005 +7.016659310095513E-005 +6.567091129441440E-005 +6.273419520410551E-005 +6.069416029856829E-005 +5.896471183940114E-005
     0.90000000 +1.023769754633242E-002 +0.000000000000000E+000 +5.435081183732477E-005 +2.054554387221226E-004 +4.202271472825933E-004 +6.525188756525298E-004 +8.547621769082548E-004 +9.900140924524068E-004 +1.040428180830012E-003 +1.009139046626718E-003 +9.153995887094280E-004 +7.858861793158580E-004 +6.461461446942803E-004 +5.150820184031856E-004 +4.032273084000064E-004 +3.138912886649842E-004 +2.456364093470688E-004 +1.947912061083207E-004 +1.572873317625445E-004 +1.296525492301711E-004 +1.093209041932155E-004 +9.453320893480217E-005 +8.407287472763666E-005 +7.699936775557165E-005 +7.246165208934351E-005 +6.961560737149877E-005 +6.763190960340788E-005 +6.575985119861171E-005 +6.340637551052642E-005
